"","GSM5800224","GSM5800225","GSM5800226","GSM5800227","GSM5800228","GSM5800229","GSM5800230","GSM5800231","GSM5800232","GSM5800233","GSM5800234","GSM5800235","GSM5800236","GSM5800237","GSM5800238","GSM5800239"
"ENSG00000268598","0","0","5","4","1","0","0","0","8","4","0","0","0","0","0","0"
"ENSG00000268603","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2"
"ENSG00000268614"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","20","19"," 0"," 0"," 0"," 0"," 0"," 0"
"ENSG00000268618","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","4"
"ENSG00000268621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000268649","0","0","5","4","0","0","0","0","0","0","5","3","2","3","1","0"
"ENSG00000268650","0","0","0","0","0","0","0","0","0","0","6","2","0","2","0","0"
"ENSG00000268670","0","0","2","2","0","1","0","0","0","0","0","0","0","0","1","1"
"ENSG00000268707","0","0","2","3","5","0","0","0","0","0","0","0","0","2","1","2"
"ENSG00000268713","1","1","0","0","3","2","0","0","4","2","3","2","4","2","4","3"
"ENSG00000268734","0","0","1","1","0","0","0","0","0","0","0","0","2","4","1","1"
"ENSG00000268736"," 0"," 0"," 7"," 6"," 8"," 5"," 0"," 0"," 0"," 0","11"," 9"," 5"," 6","20","13"
"ENSG00000268738","8","7","0","0","1","0","0","0","0","0","4","3","1","1","1","1"
"ENSG00000268743","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","2"
"ENSG00000268747","0","0","2","4","0","1","0","0","0","0","0","0","0","0","2","1"
"ENSG00000268750","0","0","0","0","1","0","0","0","0","0","0","0","3","5","2","1"
"ENSG00000268751","17","16"," 2"," 2"," 5"," 2"," 0"," 0"," 5"," 5"," 0"," 0"," 0"," 1"," 6"," 4"
"ENSG00000268784"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 1","10"," 8"," 0"," 0"," 0"," 0"
"ENSG00000268790"," 0"," 8"," 3"," 3"," 0"," 0"," 0"," 0","13"," 9"," 5"," 5"," 6"," 1"," 3"," 0"
"ENSG00000268798","1","2","0","0","1","0","0","0","3","5","0","0","3","2","1","1"
"ENSG00000268830","6","1","0","0","0","0","0","0","0","0","1","3","2","4","0","0"
"ENSG00000268836","6","4","0","0","0","0","0","0","0","0","0","0","0","0","3","4"
"ENSG00000268849","0","0","0","1","0","8","0","0","0","0","4","5","1","1","3","1"
"ENSG00000268858","5","3","4","3","4","2","0","0","8","7","4","3","4","4","6","4"
"ENSG00000268861","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000268869","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0"
"ENSG00000268879","0","0","0","0","0","0","0","0","0","0","6","4","0","0","2","1"
"ENSG00000268895","12"," 9","22","17"," 6"," 4"," 0"," 0","17","14","14","12"," 8","11","12","11"
"ENSG00000268896","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000268903","37","30"," 0"," 0"," 8"," 0","81","73","13","23","18","14","43","44","35","35"
"ENSG00000268912","2","1","1","1","1","2","3","5","1","1","1","1","1","2","2","3"
"ENSG00000268942","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"ENSG00000268970","0","0","1","0","0","0","0","0","3","4","3","2","0","1","1","1"
"ENSG00000268987","2","2","2","2","1","0","0","0","0","0","0","0","0","0","3","4"
"ENSG00000268995","0","0","0","0","0","0","0","0","0","0","7","3","0","0","0","0"
"ENSG00000268996","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1"
"ENSG00000269001","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","1"
"ENSG00000269019","0","0","0","0","1","0","0","0","0","0","0","0","1","3","1","1"
"ENSG00000269026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ENSG00000269028","11770","10593"," 3336"," 2837","27481"," 4648","17421","14509","13678","11996"," 6556"," 5736"," 7923"," 6954"," 6032"," 5529"
"ENSG00000269035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000269044","1","1","0","0","1","2","0","0","1","1","0","0","1","1","1","1"
"ENSG00000269068","8","7","0","0","4","4","0","0","1","0","0","0","0","0","2","1"
"ENSG00000269069"," 2"," 2"," 5"," 6"," 9"," 8","13","11"," 4"," 4"," 2"," 3"," 3"," 2"," 3"," 2"
"ENSG00000269091","0","0","0","0","2","0","0","0","0","0","9","5","1","0","0","0"
"ENSG00000269106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"ENSG00000269107","6","3","2","2","6","0","0","0","0","0","2","3","3","2","5","6"
"ENSG00000269110","0","0","0","0","1","0","0","0","0","0","0","0","3","1","3","1"
"ENSG00000269139","0","0","0","0","1","0","0","0","0","0","4","2","0","0","0","0"
"ENSG00000269176","6","3","2","1","1","0","0","0","0","0","0","0","1","2","1","1"
"ENSG00000269190","10"," 4"," 7"," 5"," 9"," 2"," 0"," 0"," 1"," 1"," 2"," 2"," 6"," 5"," 4"," 3"
"ENSG00000269194","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0"
"ENSG00000269210","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000269226","2","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0"
"ENSG00000269235","0","2","0","0","1","0","0","0","0","1","0","0","0","1","1","1"
"ENSG00000269242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"ENSG00000269275","0","0","0","0","2","0","0","0","0","0","0","0","1","2","0","0"
"ENSG00000269293","2","3","5","3","2","1","0","0","3","4","0","1","3","3","7","6"
"ENSG00000269313","8","8","2","2","0","0","0","0","0","0","0","0","5","3","1","1"
"ENSG00000269318","3","3","0","0","1","0","0","0","0","0","0","0","1","0","2","2"
"ENSG00000269335","4","5","1","1","4","8","0","0","3","2","2","2","8","8","8","8"
"ENSG00000269343","0","0","0","0","1","0","4","5","0","0","0","0","1","0","0","0"
"ENSG00000269352"," 8","14"," 6"," 9"," 6"," 9"," 0"," 0","10","10"," 3"," 4","16","15","25","26"
"ENSG00000269374","1","0","0","0","0","0","0","0","4","0","0","0","3","1","4","1"
"ENSG00000269376","0","1","0","0","4","0","0","0","0","0","3","4","4","8","2","2"
"ENSG00000269378"," 3"," 3"," 1"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 5","17","10"
"ENSG00000269386","0","0","0","0","1","7","0","0","0","0","2","2","4","1","6","4"
"ENSG00000269388"," 0"," 0"," 3"," 2"," 2"," 5"," 0"," 0","18"," 9"," 0"," 0"," 2"," 1"," 4"," 3"
"ENSG00000269392"," 0"," 0"," 0"," 0"," 0"," 0","80","71"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"ENSG00000269404","1","2","1","1","0","0","0","0","0","0","0","0","2","4","0","0"
"ENSG00000269416","5","5","0","0","0","0","0","0","0","0","0","0","2","1","0","0"
"ENSG00000269425","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2"
"ENSG00000269439","6","4","4","5","6","4","0","0","3","6","0","0","1","2","2","7"
"ENSG00000269473","2","2","1","1","1","0","0","0","1","1","1","0","1","1","2","2"
"ENSG00000269502","4","2","1","2","1","1","0","0","0","0","4","3","0","0","0","0"
"ENSG00000269514","0","1","0","0","0","0","0","0","1","1","0","0","1","1","1","0"
"ENSG00000269533","0","0","6","2","2","0","0","0","0","0","3","2","0","0","1","2"
"ENSG00000269547","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0"
"ENSG00000269549","1","2","0","1","1","2","0","0","0","0","1","0","3","3","1","1"
"ENSG00000269553","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2"
"ENSG00000269556"," 2"," 9"," 8"," 8"," 7"," 8"," 0"," 0"," 9","12","10"," 9","14","13","15","12"
"ENSG00000269609"," 5"," 6"," 4"," 3"," 9"," 1","30","27"," 1"," 2"," 3"," 4","15","17","14","11"
"ENSG00000269653"," 9"," 9"," 3"," 2"," 8","10"," 0"," 0","15","16"," 5"," 5"," 4"," 4"," 6"," 8"
"ENSG00000269693","3","2","1","1","0","0","0","0","2","2","1","1","1","0","0","0"
"ENSG00000269696","5","5","0","0","0","1","0","0","1","0","0","0","1","1","1","1"
"ENSG00000269699","5","3","2","2","1","2","0","0","5","5","2","2","1","0","4","4"
"ENSG00000269707","0","0","0","0","0","0","0","0","6","8","0","0","1","3","3","1"
"ENSG00000269713"," 4"," 1"," 4"," 4"," 5"," 3"," 0"," 0"," 5"," 4"," 4"," 3","14","13","11","10"
"ENSG00000269720","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0"
"ENSG00000269736","0","0","0","0","4","0","0","0","0","0","0","0","2","2","5","5"
"ENSG00000269743"," 6"," 7"," 1"," 2"," 0"," 2"," 0"," 0"," 8"," 7"," 0"," 0","16","10"," 5"," 3"
"ENSG00000269793","0","0","4","6","3","0","0","0","0","0","0","0","0","0","3","2"
"ENSG00000269800","0","2","0","0","0","0","0","0","0","0","0","0","1","1","1","2"
"ENSG00000269814","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","1"
"ENSG00000269821","3","3","1","1","2","1","2","2","1","1","1","1","4","4","5","5"
"ENSG00000269825","0","0","0","0","0","1","0","0","0","0","0","0","2","2","2","1"
"ENSG00000269834"," 8"," 9"," 1"," 1"," 4"," 9"," 0"," 0"," 4"," 4"," 0"," 1"," 4"," 4","10"," 9"
"ENSG00000269837","3","1","1","1","3","2","0","0","0","0","1","1","2","2","1","1"
"ENSG00000269858","51","44","22","28","44","60"," 9"," 8","44","50","60","52","98","88","91","89"
"ENSG00000269873","29","30"," 0"," 0","32"," 6"," 0"," 0","47","50","14","24","17","11"," 9","10"
"ENSG00000269883","0","0","0","0","1","1","0","0","2","1","0","0","1","1","0","0"
"ENSG00000269889","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"ENSG00000269890","2","1","0","0","1","0","0","0","2","1","0","0","1","1","1","1"
"ENSG00000269891","2","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000269892","0","0","0","0","0","1","0","0","0","0","4","4","0","0","0","0"
"ENSG00000269893","0","0","2","4","1","0","0","0","1","0","2","2","7","8","6","8"
"ENSG00000269894"," 0"," 0"," 0"," 0"," 0"," 0","48","45"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"ENSG00000269896","1","1","5","5","3","3","0","0","5","5","9","8","4","3","2","3"
"ENSG00000269897"," 0"," 0"," 3"," 5"," 0"," 8"," 0"," 0"," 0"," 0"," 5"," 4"," 1","11","19"," 9"
"ENSG00000269899","10","20"," 9"," 0","35","28"," 0"," 0"," 0"," 0","11","15","35","38","80","62"
"ENSG00000269900","   0","   0","   0","   0"," 642","   0","   0","   0","   0","   0","1418","1498"," 127"," 320","  42","  37"
"ENSG00000269903","0","0","0","0","0","0","0","0","5","3","0","0","0","1","0","0"
"ENSG00000269911","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","0"
"ENSG00000269918","1","1","0","1","2","0","0","0","5","6","0","0","4","3","1","2"
"ENSG00000269924","7","6","0","0","1","0","0","0","6","4","0","0","2","2","0","0"
"ENSG00000269930","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"ENSG00000269934","0","1","1","1","0","1","0","0","3","5","0","0","1","2","1","1"
"ENSG00000269935","0","1","2","3","3","1","0","0","2","2","1","2","0","0","0","0"
"ENSG00000269937","21","20","14","15","13"," 8"," 6"," 5","20","21","17","16"," 9","11","10"," 9"
"ENSG00000269938","0","0","0","0","0","1","0","0","0","0","0","0","2","1","1","0"
"ENSG00000269939","0","0","4","4","3","0","0","0","0","0","0","0","1","2","1","1"
"ENSG00000269940","10"," 7"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 6"," 9","10"," 3"," 3"
"ENSG00000269941","0","0","2","0","0","0","0","0","0","0","3","1","2","0","0","0"
"ENSG00000269944","5","3","0","0","0","0","0","0","0","0","1","1","0","0","2","0"
"ENSG00000269945","0","1","1","1","2","1","0","0","1","1","3","3","0","0","0","0"
"ENSG00000269952","0","0","1","2","0","1","0","0","0","0","0","0","1","4","0","1"
"ENSG00000269955","0","0","0","0","3","0","0","0","0","0","0","0","0","1","4","4"
"ENSG00000269958","0","0","2","1","0","0","0","0","3","3","0","0","6","4","2","1"
"ENSG00000269959"," 1"," 1"," 0"," 0"," 0"," 0","10"," 8"," 1"," 1"," 0"," 0"," 1"," 1"," 2"," 1"
"ENSG00000269961","10"," 1"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 1"," 1"," 1"
"ENSG00000269966","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"ENSG00000269970"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","16","16"," 2"," 3"
"ENSG00000269971","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000269973","2","1","1","1","2","3","0","0","2","2","0","0","4","5","3","2"
"ENSG00000269981"," 0"," 0","16","20","36","35"," 0"," 0"," 0"," 0","14","13","41","24","48","44"
"ENSG00000269982","4","5","2","2","1","1","0","0","3","3","1","1","2","1","3","3"
"ENSG00000269983","0","0","0","0","3","2","0","0","0","0","2","2","4","5","6","3"
"ENSG00000269997","7","6","3","4","1","0","0","0","0","0","0","0","1","1","3","3"
"ENSG00000269998","0","0","0","0","1","0","0","0","2","1","0","1","1","1","1","1"
"ENSG00000270001","0","0","0","0","6","0","0","0","4","3","0","0","1","5","3","1"
"ENSG00000270006","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0"
"ENSG00000270008","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0"
"ENSG00000270011","0","0","0","0","1","0","0","0","0","0","0","0","5","5","4","4"
"ENSG00000270012"," 9"," 7"," 5"," 4"," 5"," 3"," 0"," 0"," 6"," 5"," 2"," 2"," 7"," 7"," 9","12"
"ENSG00000270015","2","0","1","1","1","0","0","0","1","1","1","1","2","2","3","3"
"ENSG00000270016","0","0","2","4","0","0","0","0","0","0","0","0","0","0","2","1"
"ENSG00000270019","0","0","0","0","0","0","5","9","0","0","0","0","1","1","0","0"
"ENSG00000270020","0","1","1","1","0","1","0","0","0","0","1","1","1","1","0","1"
"ENSG00000270021","4","5","3","3","2","3","0","0","3","2","2","2","5","4","7","8"
"ENSG00000270025"," 1"," 0"," 0"," 0"," 6"," 2"," 0"," 0"," 3"," 4"," 2"," 2","13"," 7"," 7"," 8"
"ENSG00000270028"," 3"," 5","10"," 9"," 7"," 2"," 0"," 0"," 4"," 6"," 7"," 7"," 5"," 3"," 2"," 2"
"ENSG00000270033","22"," 0"," 9"," 5"," 9","33"," 0"," 1"," 9"," 6","27","25"," 9"," 8","30","36"
"ENSG00000270035","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","1"
"ENSG00000270039","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"ENSG00000270048"," 0"," 0"," 0"," 0"," 3"," 2"," 0"," 0"," 0"," 0","11","13"," 5","10"," 0"," 0"
"ENSG00000270049","11","13"," 7"," 7"," 9"," 2"," 0"," 0"," 6","10"," 1"," 1","11","10"," 6"," 7"
"ENSG00000270055"," 9","11"," 3"," 3"," 3"," 0"," 0"," 0"," 2"," 2"," 1"," 1"," 6"," 7"," 7"," 7"
"ENSG00000270060","0","0","1","0","0","0","0","0","3","6","0","0","1","1","0","1"
"ENSG00000270061","0","0","0","0","2","0","0","0","0","0","1","3","6","6","3","2"
"ENSG00000270062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000270066","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","192","  0","  0"," 22"
"ENSG00000270067","0","0","0","0","2","0","0","0","0","0","0","0","3","3","1","3"
"ENSG00000270069","1","0","1","0","1","0","0","0","0","0","0","1","1","1","2","1"
"ENSG00000270074","2","8","1","1","6","1","0","0","1","0","1","1","2","3","3","3"
"ENSG00000270084","12","16"," 1"," 1"," 6"," 0"," 0"," 0"," 0"," 0"," 3"," 1"," 4"," 6"," 6"," 8"
"ENSG00000270087"," 2"," 7"," 0"," 0"," 5"," 8"," 0"," 0"," 1"," 0"," 0"," 0"," 4"," 9"," 7","13"
"ENSG00000270091","26","39"," 5"," 6"," 7"," 9"," 0"," 0","35","36"," 0"," 0"," 7"," 9","11"," 9"
"ENSG00000270093","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0"
"ENSG00000270095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000270096","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0"
"ENSG00000270100","1","0","1","2","0","0","0","0","7","6","3","1","1","0","2","4"
"ENSG00000270103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000270106","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0"
"ENSG00000270108","0","0","0","0","2","0","0","0","0","0","0","0","3","1","3","2"
"ENSG00000270112","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"ENSG00000270115","0","0","3","2","2","1","0","0","0","0","0","0","2","2","3","4"
"ENSG00000270118","0","0","0","0","9","0","0","0","0","0","6","6","4","4","0","0"
"ENSG00000270127","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"ENSG00000270130","0","0","0","0","0","1","0","0","0","0","0","0","4","5","2","3"
"ENSG00000270132","0","0","0","0","0","2","0","0","0","0","1","3","5","3","0","0"
"ENSG00000270136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000270147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000270154"," 5"," 5"," 0"," 0"," 0"," 1","36","33"," 0"," 0"," 0"," 0"," 2"," 2"," 1"," 2"
"ENSG00000270157","2","2","2","1","1","0","0","0","0","0","0","0","5","7","4","5"
"ENSG00000270160","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"ENSG00000270164","0","0","0","0","1","0","0","0","3","3","1","2","1","1","2","2"
"ENSG00000270170","3","5","2","1","1","0","0","0","0","0","0","0","2","1","1","1"
"ENSG00000270175"," 0"," 0"," 3"," 2"," 0"," 0","16","35"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 1"
"ENSG00000270177","2","2","1","1","2","0","0","0","1","1","0","0","2","1","0","0"
"ENSG00000270181","4","3","1","1","2","1","9","7","2","2","2","2","6","5","3","2"
"ENSG00000270189","0","1","1","1","2","0","0","0","0","0","1","1","2","2","2","2"
"ENSG00000270195","3","4","0","0","2","0","0","0","2","3","0","0","5","5","6","5"
"ENSG00000270210"," 9","13"," 1"," 0"," 5"," 6"," 0"," 0"," 0"," 1"," 2"," 2"," 0"," 3"," 4"," 2"
"ENSG00000270225"," 51"," 40","138","134","282"," 61","587","516","258","217","196","185","172","173"," 97"," 95"
"ENSG00000270231","6","4","2","2","4","5","0","0","5","5","3","2","6","5","5","5"
"ENSG00000270241","14","20"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"ENSG00000270246","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"ENSG00000270249","0","0","0","0","0","0","0","0","0","0","5","6","4","2","3","3"
"ENSG00000270276","0","0","0","0","2","3","0","0","0","0","1","1","2","2","3","4"
"ENSG00000270277","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0"
"ENSG00000270300","4","6","0","0","1","0","0","0","0","0","0","0","0","0","1","1"
"ENSG00000270326"," 0"," 0"," 0"," 0"," 0","11"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"ENSG00000270332","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0"
"ENSG00000270344","4","3","1","1","2","2","0","0","3","3","2","2","4","4","4","4"
"ENSG00000270350","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000270361","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0"
"ENSG00000270380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000270384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000270388"," 0"," 0"," 0"," 0"," 8"," 5"," 0"," 0"," 1"," 2"," 3"," 4"," 7","10"," 3"," 1"
"ENSG00000270392","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0"
"ENSG00000270419","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0"
"ENSG00000270441","5","4","1","1","0","3","0","0","0","0","2","1","1","1","1","1"
"ENSG00000270477","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000270482","0","0","0","0","0","0","0","0","2","1","4","2","1","0","0","0"
"ENSG00000270492"," 0"," 0"," 3"," 2"," 0"," 0"," 0"," 0"," 8","10"," 0"," 0"," 1"," 1"," 0"," 0"
"ENSG00000270504","0","0","2","1","0","0","0","0","0","0","0","0","1","1","1","0"
"ENSG00000270522","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"ENSG00000270532","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"ENSG00000270562","3","2","0","0","0","0","0","0","0","0","0","1","1","2","1","1"
"ENSG00000270578","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","2"
"ENSG00000270580"," 6"," 8"," 7"," 6","10","13","40","36","48","32"," 1"," 0","18","11","20","20"
"ENSG00000270604","1","5","0","0","3","2","0","0","0","0","0","1","4","4","7","6"
"ENSG00000270607","1","3","0","0","1","0","0","0","0","0","0","0","4","5","2","2"
"ENSG00000270629","19","23"," 4"," 4","15","13","34","12","15","15","16","15","15","12"," 6"," 7"
"ENSG00000270640"," 0"," 0"," 0"," 0","20","17"," 0"," 0"," 0"," 0"," 0"," 0","13","14","17","14"
"ENSG00000270647","4","5","5","5","8","2","0","0","4","5","1","2","5","7","8","8"
"ENSG00000270661","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0"
"ENSG00000270681","0","0","1","1","1","0","0","0","0","0","5","3","2","3","4","4"
"ENSG00000270689","7","6","2","1","2","5","0","0","0","0","2","2","5","3","4","4"
"ENSG00000270696","0","0","1","1","1","1","0","0","1","2","4","4","9","8","7","6"
"ENSG00000270704","  3","  0","  1","  2"," 17","  0","199","173","  0","  0","  1","  0"," 11"," 18","  5","  7"
"ENSG00000270720"," 0"," 0"," 0"," 0"," 0"," 0","91","67"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"ENSG00000270742","0","0","0","0","4","5","0","0","0","0","0","0","5","9","4","1"
"ENSG00000270750","0","0","0","0","7","0","0","0","9","9","2","1","1","1","2","3"
"ENSG00000270765","0","0","1","1","0","2","0","0","1","1","0","0","0","1","0","0"
"ENSG00000270804","25","24","14","14","16","17"," 0"," 0","23","28"," 4"," 5","16","12","33","31"
